feat_1,feat_2,class
0.4821083,0.0030825,0
0.4156382,0.0123142,1
0.3669601,0.0032416,2
0.2600817,0.0156008,3
0.5193027,0.0198767,0
0.4288731,0.0495361,1
0.3561401,0.02383,2
0.2586557,0.0037675,3
0.5147628,0.031886,0
0.4164046,0.0108525,1
0.3402594,0.0067153,2
0.2830637,0.0161327,3
0.5024953,0.0440634,0
0.4429734,0.0280133,1
0.3763475,0.0472442,2
0.2818078,0.0247123,3
0.5156212,0.0256947,0
0.4548832,0.006956,1
0.3511298,0.0062239,2
0.2626467,0.0326543,3
0.5085521,0.0404814,0
0.4466908,0.0053424,1
0.3689437,0.0426565,2
0.3041678,0.0378398,3
0.5246494,0.0199111,0
0.4260743,0.0458009,1
0.3765876,0.0358273,2
0.3022072,0.0096081,3
0.5144064,0.0429247,0
0.4297766,0.0104276,1
0.3475175,0.0377981,2
0.3015399,0.0265429,3
0.5019696,0.0084195,0
0.457483,0.0011605,1
0.3373705,0.0196686,2
0.2779202,0.0487774,3
0.5187051,0.04866,0
0.4567528,0.0224016,1
0.3768321,0.0381149,2
0.28242,9.85e-05,3
0.5149555,0.0493894,0
0.42666,0.0141915,1
0.3512465,0.0040573,2
0.2731009,0.0183626,3
0.5038149,0.0225167,0
0.4457008,0.0330528,1
0.3583285,0.0291081,2
0.2815484,0.0332427,3
0.5247069,0.0144398,0
0.4230574,0.0166892,1
0.3509601,0.0225787,2
0.2873773,0.0172391,3
0.5022851,0.0016023,0
0.450075,0.0235197,1
0.3889683,0.0073946,2
0.2755578,0.0385255,3
0.5391941,0.0378426,0
0.4474932,0.0115871,1
0.3807277,0.0376334,2
0.3093906,0.0378891,3
0.538775,0.0113436,0
0.4427569,0.0144492,1
0.3804452,0.0049371,2
0.3124764,0.0227536,3
0.4943476,0.00014,0
0.434328,0.0147272,1
0.3803526,0.0449617,2
0.2950899,0.0232157,3
0.5060725,0.0260897,0
0.4411585,0.0463105,1
0.3939007,0.002606,2
0.2798506,0.0344946,3
0.5382156,0.0251035,0
0.4542512,0.0206628,1
0.3503402,0.0094267,2
0.2994596,0.0432454,3
0.5056483,0.0464819,0
0.454411,0.0337872,1
0.3645891,0.0107467,2
0.3074686,0.0335034,3
0.5231135,0.0074913999999999,0
0.4590642,0.0218245,1
0.353966,0.0037246,2
0.3107047,0.0071885,3
0.5205362,0.021509,0
0.4276755,0.0447661,1
0.3857187,0.0250707,2
0.3103129,0.0390944,3
0.506648,0.0057109,0
0.4569297,0.0087898,1
0.377475,0.0447666,2
0.313515,0.027659,3
0.5293843,0.003925,0
0.4566632,0.0491703,1
0.3674952,0.0394038,2
0.3194369,0.0132078,3
0.5372414,0.0313638,0
0.4621146,0.0174745,1
0.3524743,0.0467563,2
0.3158819,0.045493,3
0.5046517,0.0068231,0
0.4438267,0.0070887,1
0.3757072,0.0327723,2
0.3002706,0.0327894,3
0.5113163,0.0110598,0
0.4543106,0.0386693,1
0.3843902,0.0140779,2
0.2927928,0.0259694,3
0.5425003,0.0198045,0
0.4448291,0.0091636,1
0.3975569,0.0308967,2
0.2956673,0.0229888,3
0.5279413,0.0181111,0
0.4681571,0.0098038,1
0.3569728,0.0106969,2
0.2882257,0.0179628,3
0.5373757,0.0426399,0
0.4433218,0.0211555,1
0.3772196,0.0397792,2
0.3141979,0.0008425,3
0.5364398,0.0384937,0
0.4679511,0.0272816,1
0.3959687,0.0401924,2
0.2933902,0.0103976,3
0.552884,0.0052258,0
0.4692004,0.0338086,1
0.3902549,0.0400999,2
0.2951496,0.0117079,3
0.5442857,0.0424229,0
0.4798534,0.0420996,1
0.3738431,0.0432238,2
0.3026658,0.0072801999999999,3
0.5543106,0.0073426,0
0.4370422,0.0409414,1
0.3667354,0.0342507,2
0.3102593,0.0409217,3
0.5260287,0.048165,0
0.4437495,0.0249412,1
0.3854062,0.0268076,2
0.3072705,0.0313474,3
0.5296128,0.0228344,0
0.4768367,0.0447308,1
0.3799533,0.0051926,2
0.2996482,0.0106455,3
0.5166958,0.020715,0
0.4604079,0.0203505,1
0.3754027,0.0226831,2
0.2975429,0.0270949,3
0.5433238,0.0457959,0
0.4747478,0.0068765,1
0.3748675,0.043427,2
0.3348134,0.0326303,3
0.5307517,0.0256188,0
0.4617582,0.0276813,1
0.3853131,0.0377862,2
0.2934679,0.0348533,3
0.5461321,0.0474055,0
0.4495445,0.042591,1
0.3792006,0.0488771,2
0.3073863,0.0435476,3
0.5325197,0.0103247,0
0.4535809,0.0373633,1
0.4016945,0.0071104,2
0.3377632,0.0009983,3
0.5597594,0.021551,0
0.4565223,3.55e-05,1
0.3704768,0.0360214,2
0.3155342,0.0186087,3
0.5237156,0.0273425,0
0.4677538,0.0147552,1
0.3815196,0.0001609,2
0.3040809,0.0218258,3
0.520994,0.0130318,0
0.4645206,0.0402184,1
0.3797127,0.0354159,2
0.3128828,0.0472303,3
0.5376568,0.0032012,0
0.4918136,0.0191317,1
0.4022145,0.0381026,2
0.3201565,0.0041554,3
0.5523256,0.0191171,0
0.4820528,0.04492,1
0.3934729,0.0221561,2
0.3345085,0.0203105,3
0.5390363,0.0184196,0
0.4772548,0.0252126,1
0.3749106,0.0473145,2
0.3424684,0.0217681,3
0.5316615,0.0434834,0
0.456227,0.0450582,1
0.3982425,0.0128003,2
0.3338704,0.0223264,3
0.5468233,0.0477848,0
0.4896855,0.0148162,1
0.387972,0.0154019,2
0.301843,0.0115008,3
0.5312699,0.0374357,0
0.4698913,0.0120632,1
0.4145199,0.0089537999999999,2
0.3213723,0.0276382,3
0.540316,0.0293372,0
0.4966788,0.0065709,1
0.3793878,0.0362584,2
0.326917,0.0337936,3
0.5455343,0.0135395,0
0.4641716,0.0191202,1
0.403318,0.0074856999999999,2
0.3091677,0.0039741,3
0.5690828,0.0326202,0
0.4666708,0.0289626,1
0.4244495,0.0409624,2
0.3198198,0.047289,3
0.5417307,0.0491922,0
0.4577952,0.0209245,1
0.3913551,0.0036582,2
0.3244332,0.0223932,3
0.5701499,0.0338579,0
0.4638468,0.0444811,1
0.4050892,0.022383,2
0.3178454,0.0410059,3
0.5571904,0.0120699,0
0.4758688,0.017647,1
0.4065114,0.0301267,2
0.334479,0.0362504,3
0.5819443,0.0375866,0
0.490485,0.0456125,1
0.3978058,0.0058154,2
0.3425421,0.010031,3
0.5754492,0.0378656,0
0.4735783,0.0264303,1
0.3950463,0.009506,2
0.3349372,0.0157139999999999,3
0.5660357,0.0082514,0
0.5073539,0.0495051,1
0.4062965,0.0234328,2
0.3519393,0.0097184,3
0.5474674,0.0397928,0
0.4961671,0.0407262,1
0.3999496,0.0132577,2
0.3601771,0.0163665,3
0.5583781,0.0484063,0
0.4853192,0.0416935,1
0.3876307,0.0491849,2
0.35954,0.0418309,3
0.571082,0.0281768,0
0.4885495,0.0437835,1
0.4091155,0.0212703,2
0.3535823,0.0276303,3
0.577557,0.0137629,0
0.4915449,0.0376862,1
0.3921996,0.020987,2
0.3211331,0.0377771,3
0.5645672,0.0132585,0
0.486865,0.0194535,1
0.4240435,0.0210673,2
0.3498094,0.0420427,3
0.5815788,0.015029,0
0.5003417,0.0055117,1
0.4133073,0.0405671,2
0.3181131,0.0485102,3
0.5888954,0.044435,0
0.468737,0.0494459,1
0.4077498,0.046589,2
0.345732,0.0410638,3
0.5796879,0.0201434,0
0.4894921,0.0183196,1
0.4175677,0.0437997,2
0.3592719,0.0275223,3
0.572258,0.0269108,0
0.5172335,0.035456,1
0.4047487,0.0480987,2
0.3440155,0.0427894,3
0.5597021,0.0372451,0
0.5123654,0.0187211,1
0.4216104,0.0021964,2
0.365933,0.0221598,3
0.5818951,0.0222454,0
0.5071313,0.0481946,1
0.4257173,0.0356118,2
0.3487332,0.0188377,3
0.5739588,0.0427122,0
0.5065653,0.0260191,1
0.4403506,0.0258186,2
0.3330046,0.0185888,3
0.5917959,0.0217801,0
0.4911255,0.0036719,1
0.42831,0.0086742999999999,2
0.3461318,0.017134,3
0.5897007,0.0164628,0
0.5134031,0.0450405,1
0.4361309,0.0483694,2
0.3676824,0.0453379,3
0.5544493,0.0010709,0
0.5060803,0.0307921,1
0.4153873,0.0335634,2
0.3689184,0.0469185,3
0.5707056,0.032634,0
0.4875477,0.0325439,1
0.4395093,0.0351912,2
0.3582823,0.0176568,3
0.5921455,0.0190089,0
0.5061572,0.0400433,1
0.421019,0.0389247,2
0.3766947,0.0192456,3
0.5746507,0.0150044,0
0.5154993,0.0496592,1
0.4208406,0.0261836,2
0.3443756,0.0003154,3
0.5562736,0.0241637,0
0.4912385,0.0473406,1
0.410384,0.0350061,2
0.3568836,0.0122403,3
0.5849734,0.0099773,0
0.5181437,0.0394458,1
0.4279705,0.0261205,2
0.3352687,0.0434748,3
0.5805114,0.011149,0
0.5127963,0.0308624,1
0.4313292,0.0480325,2
0.3768199,0.0497868,3
0.5733191,0.0293936,0
0.5190509,0.0463446,1
0.4432899,0.027331,2
0.343055,0.0313367,3
0.5828196,0.0006053,0
0.4932679,0.0379015,1
0.4322032,0.0270519,2
0.3763308,0.0327914,3
0.5653948,0.0086148,0
0.5325162,0.0354445,1
0.4236695,0.0209414,2
0.3708884,0.0265785,3
0.5642431,0.02006,0
0.5307537,0.0251285,1
0.4314651,0.0421214,2
0.3479419,0.0264966,3
0.6008224,0.0305908,0
0.5261478,0.0472453,1
0.4269505,0.0145189,2
0.3623692,0.0232316,3
0.5885055,0.0126717,0
0.5231537,0.0188193,1
0.4269486,0.0293837,2
0.3423085,0.044961,3
0.596164,0.0034129,0
0.4898324,0.0190073,1
0.4303191,0.0135682,2
0.3703196,0.0087779999999999,3
0.5974685,0.0269519,0
0.5000666,0.0370057,1
0.4566677,0.0213977,2
0.3550012,0.04541,3
0.6145695,0.0327808,0
0.526391,0.0430373,1
0.4562743,0.002959,2
0.3822186,0.0154338,3
0.5819078,0.040463,0
0.5168016,0.0128779,1
0.4349996,0.0073686,2
0.3476812,0.00744,3
0.6113991,0.0355958,0
0.51202,0.0112072,1
0.4578242,0.0184455,2
0.3634446,0.0354183,3
0.573803,0.0120401,0
0.5048919,0.0007846,1
0.4456158,0.0001434,2
0.3871784,0.0011727,3
0.5950553,0.0286986,0
0.5300201,0.0069783,1
0.446807,0.0149087,2
0.3898696,0.0069689,3
0.5785507,0.0390221,0
0.499592,0.0052309,1
0.4242001,0.031842,2
0.348666,0.0367371,3
0.5866942,0.0474359,0
0.5310771,0.0268564,1
0.4551357,0.0130061,2
0.3909504,0.0349634,3
0.5738696,0.0439164,0
0.5370523,0.0459753,1
0.4253096,0.0266301,2
0.3952803,0.0492379,3
0.5968726,0.0375835,0
0.5002967,0.0365035,1
0.4274634,0.0117756,2
0.3676136,0.0316823,3
0.585379,0.0002246,0
0.5437855,0.0245037,1
0.4509307,0.043148,2
0.3670294,0.0196968,3
0.6177941,0.023644,0
0.5038619,0.0237265,1
0.4695199,0.0440143,2
0.3701424,0.0163805999999999,3
0.6024445,0.000542,0
0.5198285,0.0289748,1
0.4537116,0.0193438,2
0.3671498,0.0267973,3
0.5888746,0.0390358,0
0.5458478,0.0459189,1
0.4637223,0.0371997,2
0.39561,0.0166778999999999,3
0.6190218,0.0358978,0
0.5427671,0.0106274,1
0.4391372,0.0343998,2
0.3630514,0.0041623,3
0.6081182,0.0092527,0
0.5178841,0.0378179,1
0.4700747,0.0223721,2
0.3772677,0.043933,3
0.6250572,0.00972,0
0.5369349,0.032545,1
0.4550307,0.0430477,2
0.3719703,0.0035384,3
0.6185896,0.0195307,0
0.5082916,0.0494234,1
0.4480903,0.005146,2
0.4014899,0.0158532,3
0.6142634,0.0248337,0
0.526272,0.0112387,1
0.4693449,0.0431713,2
0.3741624,0.011996,3
0.589368,0.0005788,0
0.5190509,0.0129025,1
0.4724525,0.0244231,2
0.3708008,0.0487285,3
0.6053905,0.0417476,0
0.5203827,0.0068493,1
0.4657004,0.0393145,2
0.3774177,0.0323038,3
0.6091116,0.0156007,0
0.5167516,0.0171697,1
0.4765965,0.0339454,2
0.3809688,0.0136539,3
0.5874302,0.011232,0
0.5595986,0.0296898,1
0.4788578,0.0468765,2
0.4021374,0.0247961,3
0.6367828,0.0140713,0
0.5471889,0.0117273,1
0.4768131,0.0414746,2
0.4086473,0.0473576,3
0.5931059,0.0411236,0
0.5377219,0.0392321,1
0.4739605,0.0171883,2
0.386554,0.033868,3
0.6371586,0.0296821,0
0.5156888,0.0019972,1
0.4824484,0.048001,2
0.4122549,0.0444373,3
0.5958202,0.0148594,0
0.5353351,0.0397716,1
0.4593405,0.0090973,2
0.3991977,0.0423852,3
0.6264269,0.0133309,0
0.56408,0.0423482,1
0.4673926,0.0379483,2
0.3844376,0.0086244,3
0.6099916,0.0147107,0
0.5662016,0.0343054,1
0.4857848,0.0130619,2
0.4123079,0.0273844,3
0.5977871,0.0421629,0
0.5233451,0.0269226,1
0.4760156,0.0391298,2
0.4131641,0.0040985,3
0.6352434,0.0412391,0
0.5485115,0.0222133,1
0.4806834,0.0468293,2
0.3700055,0.0407967,3
0.6339911,0.0003257,0
0.537766,0.0387785,1
0.4628277,0.0400958,2
0.4029643,0.0240226,3
0.6318383,0.0420331,0
0.5460726,0.0032475,1
0.4561598,0.0054088,2
0.3996875,0.0243769,3
0.6307952,0.0456435,0
0.5620101,0.0084606,1
0.4488967,0.0445638,2
0.3919274,0.0041322,3
0.6100523,0.0176561,0
0.5493527,0.0093696,1
0.4642527,0.0047327,2
0.3731479,0.0178596,3
0.6273204,0.0193354,0
0.5348374,0.0080919,1
0.4933054,0.0233469,2
0.3802337,0.0314198,3
0.6493827,0.0221665,0
0.5530056,0.0065571,1
0.4875779,0.0335635,2
0.3999754,0.0341327,3
0.644421,0.0451365,0
0.5281408,0.0012719,1
0.4540852,0.0401009,2
0.3979498,0.0049542,3
0.630757,0.0034119,0
0.5561772,0.0448769,1
0.4969062,0.0421529,2
0.4124625,0.0120343,3
0.6106255,0.0191617,0
0.5692502,0.0106002,1
0.4884629,0.0054931,2
0.4218848,0.0239288,3
0.6136708,0.0229132,0
0.5553215,0.0318654,1
0.4631097,0.024005,2
0.407873,0.0007301999999999,3
0.6154808,0.0088629,0
0.5529923,0.0438658,1
0.477684,0.0150738,2
0.3932967,0.0436139,3
0.6507572,0.0413386,0
0.5510366,0.0008874,1
0.492362,0.0068136,2
0.4125694,0.0032934,3
0.6231595,0.0489037,0
0.5334437,0.0415075,1
0.4692294,0.0212662,2
0.4140193,0.0475493,3
0.6442893,0.0010071,0
0.559643,0.0222694,1
0.4610213,0.0211975,2
0.4242795,0.0463795,3
0.6388742,0.0239805,0
0.5759459,0.0020211,1
0.4710559,0.0261166,2
0.4104043,0.0185247,3
0.6413119,0.0473912,0
0.5755693,0.0316011,1
0.5012345,0.0060762,2
0.4055265,0.0060834,3
0.6410636,0.0162414999999999,0
0.5478323,0.0238621,1
0.510253,0.027669,2
0.4324446,0.0262285,3
0.6266518,0.0003762,0
0.544482,0.0093682,1
0.4965035,0.0005765,2
0.3947328,0.005997,3
0.639775,0.0047301,0
0.541901,0.0337656,1
0.5128753,0.0104706,2
0.4094128,0.0492138,3
0.621869,0.0435582,0
0.5446315,0.0451122,1
0.4688855,0.0360647,2
0.4050124,0.0221226,3
0.6449906,0.0412628,0
0.5652249,0.0405116,1
0.4911496,0.004796,2
0.4315708,0.0063871,3
0.6630421,0.0082645,0
0.5441005,0.0016838,1
0.5131096,0.045994,2
0.4146288,0.0129259,3
0.6405356,0.0027299,0
0.58126,0.0488357,1
0.4714232,0.018552,2
0.4249799,0.0332047,3
0.6413983,0.0436922,0
0.5899232,0.0024887,1
0.4958686,0.0021559,2
0.4246322,0.0015171,3
0.6563666,0.0054731,0
0.5649037,0.046515,1
0.5090583,0.0002468,2
0.429612,0.0126614,3
0.6622476,0.0057393,0
0.5572313,0.0030419,1
0.4796833,0.0320486,2
0.3966676,0.0287513,3
0.6392648,0.0113978,0
0.5675561,0.0085576999999999,1
0.4840145,0.0381132,2
0.4414968,0.0153607,3
0.6620525,0.0232498,0
0.5705721,0.0125242,1
0.4765393,0.0226473,2
0.4266321,0.031047,3
0.6497296,0.0409695,0
0.5645076,0.0405211,1
0.516877,0.0257064,2
0.3997203,0.0275088,3
0.6282518,0.0361725,0
0.558639,0.0146022,1
0.5191501,0.0169125,2
0.4467225,0.0334931,3
0.6523136,0.0153573,0
0.5742536,0.0269318,1
0.4873175,0.0408361,2
0.4124426,0.0211264,3
0.6379746,0.0499487,0
0.5554794,0.0371237,1
0.4844368,0.0007986999999999,2
0.4014005,0.0053029,3
0.6709298,0.0370776,0
0.5578202,0.0173938,1
0.5229944,0.0027877,2
0.4270041,0.0434859,3
0.6614427,0.0351715,0
0.5703681,0.0300003,1
0.5004452,0.0200543,2
0.4160682,0.0230905,3
0.6358783,0.0283857,0
0.5800523,0.0255886,1
0.4871466,0.0235388,2
0.4301495,0.0128902,3
0.637936,0.0008311,0
0.5658709,0.0078273,1
0.4863714,0.042849,2
0.4451165,0.0003418,3
0.6795655,0.0459943,0
0.5799262,0.0482236,1
0.5007405,0.0205183,2
0.4373091,0.0016964,3
0.6461642,0.0080992,0
0.596641,0.0409158,1
0.4852973,0.0372203,2
0.4375023,0.0227945,3
0.6699605,0.0097818,0
0.586488,0.0186326,1
0.5245916,0.0399707,2
0.4492576,0.015167,3
0.6461518,0.0042055,0
0.5832751,0.0203611,1
0.5131413,0.0336656,2
0.4169647,0.0293135,3
0.6699177,0.0308433,0
0.5602766,0.0476357,1
0.5299354,0.0362565,2
0.4282235,0.0225097,3
0.6393357,0.0362776,0
0.5852004,0.0421222,1
0.5290545,0.0492225,2
0.4463696,0.0425099,3
0.6794273,0.0037647,0
0.6039159,0.031275,1
0.4982205,0.013545,2
0.4145326,0.0389915,3
0.6482542,0.0265752,0
0.608749,0.0137312,1
0.5362053,0.0214305,2
0.4481319,0.0301326,3
0.6607896,0.0103768,0
0.574087,0.0049631,1
0.5058753,0.0430412,2
0.4147125,0.0266921,3
0.6631433,0.0164373,0
0.5830778,0.0335226,1
0.5027308,0.0350354,2
0.4267001,0.0021333,3
0.6653224,0.0120687,0
0.5938351,0.010914,1
0.5160782,0.0244593,2
0.4631051,0.0450856,3
0.6452666,0.0011241,0
0.6136824,0.0241518,1
0.5060443,0.0112742,2
0.4228263,0.0103372,3
0.6559893,0.0323327,0
0.5987616,0.0480198,1
0.5239469,0.0157986999999999,2
0.420278,0.0365121,3
0.6880631,0.0180248,0
0.5906669,0.0360479,1
0.5232467,0.0229224,2
0.4471934,0.0057108,3
0.6514177,0.011647,0
0.6154456,0.0389644,1
0.5162846,0.0499454,2
0.4258053,0.0237691,3
0.6772736,0.0230138,0
0.5754629,0.0342943,1
0.5353778,0.0458981,2
0.4631431,0.0417434,3
0.6585483,0.0202895,0
0.6078349,0.0279918,1
0.5177306,0.0184291,2
0.425767,0.0271004,3
0.6639541,0.0362379,0
0.6007155,0.040293,1
0.5048129,0.0461555,2
0.4232423,0.0099999,3
0.6612017,0.0450264,0
0.5857259,0.0036899,1
0.5214635,0.0009234,2
0.4679861,0.0460628,3
0.6708518,0.0154726,0
0.5830725,0.0435456,1
0.5062993,0.0069016,2
0.4302388,0.0399798,3
0.6857094,0.0038216,0
0.6131405,0.0334354,1
0.5272111,0.0248893,2
0.4524599,0.0066127,3
0.6602346,0.014329,0
0.6033584,0.0439813,1
0.5306626,0.0180517,2
0.4544824,0.0465783,3
0.6547318,0.0452087,0
0.5899206,0.0438915,1
0.5213275,0.0263768,2
0.4729679,0.0280263,3
0.6751933,0.0017848,0
0.6104677,0.0449888,1
0.5109274,0.01227,2
0.4315271,0.0358884,3
0.6825678,0.0389818,0
0.6009935,0.0077371,1
0.5463217,0.0473361,2
0.4574258,0.010919,3
0.6926152,0.0443168,0
0.5875491,0.044256,1
0.5256138,0.0144454,2
0.4504358,0.0329047,3
0.6862136,0.0298247,0
0.5945412,0.019628,1
0.5287007,0.0247812,2
0.443674,0.0274416,3
0.6683382,0.0442757,0
0.6072809,0.026538,1
0.5501398,0.0003001,2
0.4562522,0.0004082,3
0.6910559,0.0430182,0
0.5869266,0.0009903,1
0.5331187,0.0102543,2
0.4735993,0.0396456,3
0.702451,0.0492231,0
0.6025199,0.0476094,1
0.5149265,0.0414899,2
0.4837777,0.0260445,3
0.6695111,0.0235347,0
0.594673,0.0436767,1
0.5232201,0.0114269,2
0.4439578,0.0455561,3
0.6625755,0.0483403,0
0.6079867,0.009805,1
0.5203946,0.0091874,2
0.4541286,0.0263004,3
0.6948414,0.0301253,0
0.6263222,0.0408716,1
0.5513328,0.0191637,2
0.4830524,0.0256486,3
0.6767486,0.0194858,0
0.6056493,0.040308,1
0.5394328,0.0065821,2
0.4523723,0.0316108,3
0.7144454,0.0219599,0
0.6113544,0.0224727,1
0.5366466,0.0051477,2
0.4498836,0.0335375,3
0.6770666,0.0413571,0
0.6081715,0.0252075,1
0.5557931,0.0360155,2
0.4459357,0.039681,3
0.6705217,0.0065056,0
0.6304497,0.0037712,1
0.5402076,0.0010651,2
0.4816158,0.0200697,3
0.69534,0.018438,0
0.604313,0.0185001,1
0.5484975,0.006797,2
0.4852144,0.0339172,3
0.6711423,0.0467258,0
0.6380384,0.0422674,1
0.557812,0.0206854,2
0.4851311,0.0009109,3
0.7094763,0.0081402999999999,0
0.6359254,0.0315278,1
0.556855,0.0259096,2
0.4944483,0.0075757999999999,3
0.6798106,0.0402246,0
0.6315018,0.017103,1
0.5323195,0.0356619,2
0.4645634,0.0144956,3
0.6860821,0.046837,0
0.6423977,0.0030641,1
0.5480123,0.0243922,2
0.4762325,0.0172685,3
0.6917683,0.005206,0
0.6371735,0.0083339999999999,1
0.5254215,0.0122458,2
0.4783431,0.048571,3
0.6836946,0.0055098,0
0.6401009,0.0150762,1
0.5369865,0.003333,2
0.4863543,0.0041399,3
0.7048652,0.0134796,0
0.6038382,0.0284084,1
0.5610623,0.0475914,2
0.4604794,0.0047552,3
0.7096097,0.0169533,0
0.6508769,0.0339529,1
0.5740387,0.0062368,2
0.488379,0.0322057,3
0.7003138,0.0227896,0
0.6121837,0.0287025,1
0.5679095,0.0458817,2
0.488267,0.0233568,3
0.7253905,0.0005748,0
0.6323642,0.043074,1
0.5641597,0.0335952,2
0.4912256,0.0253029,3
0.6856252,0.0205451,0
0.6491261,0.0420864,1
0.5517731,0.0233941,2
0.4960935,0.0298835,3
0.699084,0.0358131,0
0.6140988,0.0378276,1
0.5586379,0.0080069,2
0.4720814,0.0216587,3
0.6850062,0.0243135,0
0.6465295,0.0071437,1
0.5460005,0.0260071,2
0.4566414,0.0272491,3
0.7311491,0.0076856,0
0.613234,0.037074,1
0.5818445,0.0449667,2
0.4813943,0.0323836,3
0.7240115999999999,0.0345646,0
0.6283844,0.0353074,1
0.5548551,0.0221548,2
0.4751037,0.041608,3
0.6843641,0.0208456,0
0.6529219,0.0276134,1
0.5527948,0.0201093,2
0.4740267,0.0467262,3
0.7092057,0.0146429,0
0.6419443,0.0321122,1
0.5811692,0.0481288,2
0.4852963,0.0284647,3
0.7330651999999999,0.0328144,0
0.6126584,0.0077248,1
0.5512979,0.0439975,2
0.502089,0.0352362,3
0.6951328,0.0200525,0
0.6230701,0.0084313,1
0.578332,0.0259086,2
0.4667447,0.0273271,3
0.7338354,0.0022843,0
0.6488554,0.0246281,1
0.5848593,0.0079693999999999,2
0.4950335,0.0371998,3
0.7050485,0.0058917,0
0.6303883,0.0458761,1
0.5442196,0.0092745,2
0.4678353,0.03374,3
0.7046566,0.0116474,0
0.6282543,0.0195101,1
0.540864,0.0391859,2
0.4992548,0.0446068,3
0.7325207,0.0369878,0
0.6190063,0.0389775,1
0.5539848,0.0407039,2
0.5054543,0.0426104,3
0.7205571,0.0390189,0
0.6191153,0.0064469,1
0.548905,0.0018075,2
0.4753679,0.0332852,3
0.7153533,0.0161298,0
0.6579685,0.0020846,1
0.5509498,0.000931,2
0.5014257,0.0461276,3
0.7071763,0.0243968,0
0.647865,0.0270962,1
0.5464095,0.0358391,2
0.489372,0.0079353,3
0.7183634,0.0124077,0
0.634887,0.0292016,1
0.582678,0.0474934,2
0.4794133,0.0344337,3
0.7026334,0.0119239,0
0.6609872,0.0376014,1
0.5877683,0.0300016,2
0.4897457,0.0314979,3
0.7374689,0.0018223,0
0.6323383,0.0040787,1
0.5548515,0.0187445,2
0.478204,0.0448415,3
0.7198326,0.0425678,0
0.6250729,0.0316082,1
0.5932162,0.0445076,2
0.4867486,0.042867,3
0.7450976999999999,0.0129721,0
0.6306404,0.0450247,1
0.5695976,0.0149937,2
0.5075059,0.0490383,3
0.723597,0.0320864,0
0.6364003,0.0424939,1
0.5910892,0.0327035,2
0.5027317,0.0176248,3
0.7234285,0.0111792,0
0.6309135,0.0168814,1
0.6007605,0.0174062,2
0.5049461,0.0257711,3
0.7499881,0.0173832,0
0.6745051,0.033994,1
0.5801319,0.0301085,2
0.5185217,0.028879,3
0.7517397,0.0224478,0
0.6723603,0.0325789,1
0.5990577,0.0466876,2
0.4811781,0.0299214,3
0.7518907999999999,0.019731,0
0.665821,0.0132532,1
0.5546446,0.0016299,2
0.4790602,0.0176005,3
0.7516931,0.0126407,0
0.6535491,0.0002524,1
0.5689725,0.0191669,2
0.5027741,0.0458968,3
0.7259986,0.0237338,0
0.6347243,0.0185881,1
0.5836597,0.0093084,2
0.5210582,0.0047774,3
0.7463326,0.0434197,0
0.6655178,0.0217082,1
0.5660343,0.0011743,2
0.530308,0.0020437,3
0.7496608,0.0163209999999999,0
0.6428015,0.0273318,1
0.6038292,0.0128675,2
0.5253241,0.0452383,3
0.7533499,0.0073803999999999,0
0.6727521,0.0327786,1
0.584159,0.0446358,2
0.5292831,0.0099293,3
0.7198778,0.0025356,0
0.6489095,0.017536,1
0.5628051,0.0413315,2
0.5138232,0.0241514,3
0.7533746,0.0330136,0
0.6614157,0.0377095,1
0.5978173,0.0498008,2
0.5074103,0.0074060999999999,3
0.7189443,0.0473442,0
0.6427378,0.0291628,1
0.5774795,0.0300345,2
0.5133306,0.024724,3
0.7200464,0.0353184,0
0.6761076,0.0437557,1
0.6066072,0.0318863,2
0.5132863,0.001145,3
0.7545273999999998,0.0181271,0
0.6756803,0.0276662,1
0.5869085,0.0243281,2
0.5298038,0.0159054,3
0.7249183,0.0470807,0
0.6608121,0.0085818,1
0.5686166,0.012985,2
0.5088147,0.0334904,3
0.7201296,0.0174758,0
0.6646581,0.0221984,1
0.6068334,0.0317634,2
0.5373538,0.0054125,3
0.7631581,0.0119016,0
0.6805566,0.0096715,1
0.6137798,0.0313507,2
0.5234352,0.024007,3
0.744897,0.0035517,0
0.6624743,0.0056997,1
0.6122458,0.0456028,2
0.5259034,0.0327275,3
0.7481552,0.0364135,0
0.6642528,0.0251151,1
0.606997,0.019607,2
0.5197886,0.0011941,3
0.7343309,0.0159241,0
0.6776264,0.0066801,1
0.6138653,0.0048282,2
0.5407818,0.04076,3
0.7600498,0.0048974,0
0.6660272,0.046739,1
0.5906458,0.0149916,2
0.5278191,0.0397499,3
0.7222001999999998,0.0390783,0
0.6704575,0.0165664,1
0.5742183,0.0389945,2
0.5040106,0.0219365,3
0.7623016999999999,0.0205258,0
0.6567272,0.0397596,1
0.5908898,0.0240208,2
0.5370707,0.0089461,3
0.7612645999999998,0.0466869,0
0.6636601,0.0180783,1
0.6185408,0.0163185,2
0.5428557,0.0494063,3
0.742588,0.0293648,0
0.6796409,0.018004,1
0.6115922,0.0396945,2
0.5435248,0.0368543,3
0.7422054,0.0220848,0
0.6907726,0.0470737,1
0.6028828,0.0009305,2
0.5492698,0.0215608,3
0.7445066,0.0421035,0
0.6805195,0.034875,1
0.611669,0.0407828,2
0.5153523,0.0300831,3
0.7333229,0.0258302,0
0.695914,0.0046768,1
