Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,class
0.569806,0.174898,0.252431,0.335886,0.410541,0.499405,0.386294,0.00785,0.074161,0.02666,0.022298,0.014055,0.169351,0.026636,0.01123,0.071622,0.022959,0.006049,0.010909,0.034078,0.185023,0.104743,0.023879,0.009452,0.010396,0.01549,0.004793,0.016599,0.030337,0.006214,0.012586,0.007846,0.00687,2
0.282845,0.352167,0.252954,0.006986,0.409119,0.33,0.376,0.025019,0.16093,0.055201,0.075421,0.030682,0.251846,0.086872,0.033561,0.057692,0.027718,0.009624,0.024245,0.081562,0.262309,0.228479,0.079202,0.039175,0.021897,0.018716,0.008553,0.029704,0.036412,0.012794,0.02705,0.012038,0.017424,2
0.281722,0.362327,0.001881,0.254207,0.017458,0.335861,0.321108,0.024572,0.079951,0.027365,0.034021,0.015555,0.100838,0.033217,0.007637,0.03324,0.011284,0.004294,0.008673,0.020824,0.102651,0.109417,0.029475,0.010191,0.0084,0.006068,0.004668,0.00751,0.015068,0.005968,0.004945,0.007732,0.007179,5
0.515922,0.155136,0.308195,0.007346,0.033368,0.223398,0.271022,0.0379,0.077324,0.067845,0.011872,0.076683,0.066072,0.019057,0.069533,0.018301,0.004655,0.01187,0.068752,0.127106,0.050969,0.014043,0.009593,0.018659,0.007727,0.009858,0.015395,0.006049,0.010425,0.005619,0.006639,0.021093,0.076297,0
0.19097,0.248581,0.172114,0.237456,0.006474,0.287655,0.245871,0.152089,0.140569,0.057302,0.158862,0.065176,0.109003,0.030257,0.049705,0.21111,0.163616,0.082902,0.041032,0.02984,0.024608,0.034822,0.018511,0.018936,0.023136,0.036718,0.100338,0.182436,0.095372,0.0439,0.020551,0.020626,0.017303,4
0.415279,0.519307,0.006607,0.363486,0.022917,0.033227,0.344475,0.071856,0.055141,0.043712,0.103417,0.075976,0.127905,0.042463,0.034312,0.095243,0.10396,0.036783,0.022847,0.045522,0.043846,0.043061,0.015727,0.015625,0.037761,0.050787,0.096386,0.23542,0.144474,0.08531,0.04999,0.052531,0.034115,1
0.507636,0.15229,0.225506,0.30195,0.370995,0.448551,0.344547,0.037982,0.111843,0.147228,0.023392,0.310679,0.096223,0.052202,0.073369,0.027379,0.018692,0.066526,0.32882,0.217653,0.086736,0.019527,0.014621,0.037584,0.018582,0.049641,0.023502,0.01667,0.014366,0.009593,0.020158,0.104135,0.407181,0
0.262821,0.330702,0.237215,0.318523,0.005847,0.385435,0.351386,0.024678,0.177359,0.11333,0.026479,0.06935,0.192802,0.02707,0.082124,0.050324,0.008429,0.019746,0.067353,0.25345,0.178396,0.093535,0.026676,0.015245,0.031584,0.013154,0.043068,0.046815,0.011443,0.010913,0.00671,0.011929,0.029277,2
0.229364,0.296517,0.011887,0.293077,0.21744,0.205626,0.235623,0.090902,0.16335,0.106595,0.057028,0.163031,0.093436,0.06756,0.034805,0.030137,0.039139,0.103552,0.158035,0.105297,0.078408,0.05741,0.022909,0.020644,0.017468,0.018247,0.012699,0.011681,0.012836,0.026594,0.059743,0.114858,0.130773,5
0.660036,0.201525,0.002256,0.291279,0.376883,0.027758,0.367201,0.035995,0.028403,0.031107,0.023801,0.016665,0.011938,0.06972,0.026493,0.013871,0.043336,0.01548,0.007706,0.004478,0.008234,0.028022,0.075383,0.075921,0.037146,0.013799,0.009252,0.008973,0.011037,0.006026,0.010561,0.023726,0.015188,5
0.496631,0.153246,0.221718,0.296621,0.006824,0.363986,0.32606,0.015326,0.032588,0.038695,0.007412,0.148047,0.026611,0.041037,0.020345,0.009706,0.004682,0.014099,0.160385,0.053878,0.023757,0.017352,0.008979,0.011022,0.006767,0.028382,0.00843,0.014708,0.006414,0.007409,0.012672,0.086849,0.262428,0
0.544026,0.16506,0.23886,0.319938,0.393612,0.4764,0.367522,0.002726,0.030274,0.015917,0.003134,0.007726,0.057829,0.00535,0.067112,0.012106,0.00274,0.003099,0.006661,0.111261,0.052368,0.019261,0.004145,0.006065,0.0196,0.003011,0.010047,0.02855,0.003382,0.009641,0.005711,0.007862,0.010766,2
0.343358,0.013616,0.209447,0.319568,0.580688,0.520263,0.595066,0.069264,0.045427,0.112465,0.042266,0.118875,0.014526,0.037789,0.139624,0.079882,0.009675,0.038195,0.016984,0.008409,0.005746,0.016663,0.034237,0.121772,0.215825,0.13311,0.07963,0.041644,0.011407,0.010286,0.009923,0.00835,0.011058,1
0.740533,0.223848,0.007127,0.325445,0.425548,0.579902,0.543131,0.036204,0.030724,0.04561,0.012706,0.054824,0.01134,0.009607,0.063605,0.048463,0.005877,0.009264,0.046409,0.012965,0.004417,0.006028,0.007205,0.030869,0.11178,0.109321,0.047827,0.018124,0.007488,0.007448,0.006942,0.018684,0.007684,1
0.51202,0.1543,0.226284,0.303021,0.447342,0.373876,0.344725,0.006158,0.05039,0.066887,0.002313,0.113887,0.049702,0.005651,0.063628,0.015892,0.001666,0.005536,0.122079,0.133469,0.044747,0.007683,0.003952,0.023463,0.002179,0.018219,0.015444,0.003886,0.004585,0.004133,0.002263,0.009412,0.161167,2
0.191729,0.247096,0.177203,0.237405,0.00683,0.017364,0.200209,0.104844,0.100974,0.018858,0.087074,0.028988,0.032784,0.010333,0.016318,0.100651,0.087258,0.050927,0.016732,0.011822,0.012408,0.025048,0.008127,0.007872,0.009751,0.019131,0.040871,0.063226,0.025452,0.0125,0.010108,0.011635,0.013696,4
0.380875,0.048535,0.050392,0.220806,0.339421,0.434042,0.413081,0.124958,0.098907,0.087645,0.104109,0.123511,0.108197,0.057532,0.0599,0.155573,0.060923,0.042258,0.040285,0.032773,0.033543,0.028349,0.02157,0.031469,0.07102,0.111027,0.142949,0.154432,0.069943,0.044593,0.046977,0.048124,0.03727,1
0.381313,0.023023,0.227355,0.342681,0.135765,0.244495,0.269484,0.051291,0.049712,0.01797,0.017671,0.032261,0.01947,0.008569,0.008029,0.061804,0.010239,0.004371,0.009098,0.006269,0.007662,0.005125,0.003436,0.004282,0.009328,0.032453,0.061626,0.050423,0.012791,0.006071,0.005089,0.007183,0.007774,1
0.229461,0.304035,0.214664,0.281578,0.011566,0.418078,0.363176,0.026777,0.043439,0.050186,0.018003,0.104416,0.028742,0.031248,0.016383,0.010228,0.01505,0.054049,0.096947,0.05134,0.021747,0.022227,0.010682,0.009675,0.021038,0.010601,0.007464,0.008004,0.006629,0.009641,0.027082,0.06554,0.058521,0
0.395931,0.014942,0.232406,0.199236,0.339633,0.293755,0.28864,0.073814,0.053809,0.048121,0.070194,0.071959,0.084734,0.022603,0.032276,0.142337,0.054941,0.022338,0.024445,0.029946,0.015618,0.016604,0.008944,0.04006,0.039089,0.073756,0.149114,0.172218,0.073345,0.040903,0.017716,0.019626,0.025728,1
0.402538,0.12057,0.181464,0.242313,0.296057,0.357649,0.263738,0.11618,0.114212,0.009034,0.15373,0.024928,0.102239,0.019048,0.008286,0.11175,0.162636,0.068384,0.023065,0.014934,0.005284,0.053273,0.016349,0.010162,0.004636,0.006293,0.045857,0.185684,0.102869,0.030748,0.007344,0.005854,0.014464,4
0.509214,0.153875,0.298922,0.225345,0.011856,0.444886,0.390141,0.012868,0.029467,0.030956,0.005995,0.060907,0.025064,0.013801,0.023492,0.008154,0.004179,0.007374,0.066791,0.048599,0.018821,0.007973,0.005828,0.013741,0.005014,0.014176,0.006793,0.006228,0.005256,0.006641,0.007491,0.02296,0.108319,2
0.394558,0.504979,0.006519,0.352625,0.468849,0.039186,0.462059,0.018507,0.013799,0.012176,0.047937,0.032908,0.0623,0.007936,0.010047,0.171651,0.044287,0.007201,0.00788,0.051232,0.009102,0.01086,0.00431,0.006027,0.011148,0.034348,0.177193,0.230983,0.063066,0.017433,0.010955,0.010807,0.012096,1
0.021667,0.142587,0.138493,0.02278,0.210142,0.271603,0.245447,0.256162,0.231655,0.135622,0.117315,0.181262,0.11518,0.094146,0.050989,0.054777,0.069358,0.117824,0.131112,0.079357,0.066597,0.050707,0.025675,0.027399,0.035862,0.023408,0.020412,0.02647,0.022798,0.038601,0.074734,0.131694,0.079755,0
0.516141,0.155281,0.307251,0.006517,0.221718,0.378532,0.341483,0.01501,0.029088,0.021251,0.005304,0.039795,0.02367,0.007028,0.055196,0.008517,0.002772,0.006168,0.041895,0.073838,0.020635,0.011677,0.006808,0.019927,0.004082,0.007057,0.007715,0.004188,0.007482,0.005581,0.004196,0.010379,0.061266,2
0.228465,0.293874,0.209677,0.280724,0.34486,0.416183,0.315231,0.012942,0.020146,0.039147,0.008638,0.105457,0.011359,0.062741,0.029518,0.003147,0.008096,0.099331,0.095986,0.040056,0.01054,0.009725,0.007635,0.007255,0.043977,0.005073,0.009853,0.006743,0.002806,0.01162,0.088721,0.13859,0.062444,2
0.471026,0.141293,0.209792,0.281247,0.017073,0.416685,0.359115,0.013178,0.013457,0.011152,0.008733,0.037757,0.007994,0.046475,0.014099,0.006552,0.007832,0.051207,0.034022,0.009704,0.005628,0.006072,0.006993,0.005981,0.019662,0.004503,0.005036,0.008235,0.005304,0.01833,0.068936,0.099446,0.049704,0
0.34295,0.438052,0.309151,0.006635,0.40474,0.509595,0.480332,0.071545,0.053491,0.237877,0.068374,0.202974,0.033622,0.062248,0.298859,0.076082,0.02033,0.098037,0.033031,0.021619,0.011712,0.029134,0.055474,0.260145,0.470458,0.212316,0.071836,0.037362,0.026914,0.025972,0.032116,0.022773,0.03742,5
0.230289,0.30714,0.006992,0.028447,0.038575,0.222707,0.177013,0.216159,0.226999,0.16479,0.09389,0.278315,0.165313,0.154649,0.088545,0.104052,0.046744,0.10699,0.226578,0.13396,0.101099,0.100089,0.051351,0.044102,0.05767,0.048002,0.065085,0.069895,0.032274,0.047204,0.083994,0.173547,0.236136,0
0.384496,0.117107,0.227508,0.171559,0.281524,0.342099,0.248068,0.060482,0.059992,0.0125,0.057299,0.025128,0.030086,0.004901,0.011414,0.140224,0.055635,0.018456,0.008797,0.006432,0.010897,0.012978,0.010579,0.006356,0.007847,0.028336,0.089941,0.094784,0.022819,0.011315,0.00523,0.024478,0.010113,4
0.71677,0.214709,0.012615,0.30863,0.399288,0.51454,0.476592,0.110489,0.113809,0.132337,0.07091,0.111923,0.051216,0.040012,0.131294,0.060868,0.02116,0.070172,0.031501,0.01885,0.02343,0.03648,0.03296,0.117503,0.199759,0.103309,0.057577,0.04828,0.025227,0.019774,0.021939,0.018092,0.023036,5
0.510748,0.153799,0.298539,0.230839,0.217053,0.00592,0.247534,0.029963,0.08607,0.067942,0.01891,0.157679,0.076946,0.028863,0.071279,0.035198,0.014135,0.037183,0.180071,0.14,0.06862,0.040625,0.013525,0.027888,0.013839,0.034123,0.029182,0.023158,0.011426,0.007736,0.007746,0.0527,0.232706,2
0.665297,0.201849,0.006498,0.391558,0.290918,0.486641,0.455718,0.022768,0.018586,0.05043,0.04009,0.023935,0.011961,0.081884,0.047646,0.014818,0.037275,0.021459,0.011107,0.005194,0.007263,0.024269,0.079556,0.164679,0.06772,0.020563,0.009905,0.013906,0.009936,0.009032,0.00719,0.012808,0.020433,5
0.375258,0.108176,0.165048,0.220857,0.270671,0.330452,0.238622,0.191881,0.17639,0.155764,0.132659,0.229014,0.127936,0.018297,0.178387,0.62385,0.12688,0.045944,0.035252,0.029122,0.116057,0.034866,0.018201,0.01194,0.082181,0.280423,0.303546,0.142997,0.017437,0.012979,0.044623,0.028403,0.016724,4
0.186612,0.239099,0.171413,0.011966,0.226072,0.282761,0.236438,0.098578,0.093753,0.024249,0.066431,0.029897,0.030277,0.008955,0.014677,0.143303,0.057955,0.02223,0.009604,0.007567,0.015649,0.018077,0.007934,0.007114,0.007137,0.023605,0.068646,0.063997,0.012724,0.007925,0.006547,0.014804,0.010472,4
0.26856,0.34473,0.011846,0.330595,0.238061,0.406645,0.367843,0.033346,0.097271,0.041213,0.018201,0.015694,0.100456,0.016935,0.01492,0.016172,0.007025,0.005688,0.008295,0.040765,0.092704,0.069736,0.013098,0.008542,0.010197,0.009604,0.004693,0.015773,0.007735,0.005596,0.007642,0.00759,0.009226,2
0.190571,0.259637,0.012088,0.237022,0.173303,0.288145,0.242041,0.223326,0.215403,0.09115,0.181922,0.085147,0.122618,0.052048,0.057284,0.174081,0.170245,0.106794,0.052017,0.044009,0.032294,0.054265,0.025112,0.020781,0.032814,0.033137,0.059985,0.119806,0.091103,0.0735,0.052871,0.040545,0.036109,4
0.229044,0.294201,0.221054,0.291955,0.205701,0.271152,0.180471,0.023573,0.046408,0.057006,0.019477,0.111279,0.036848,0.030427,0.016488,0.013745,0.013107,0.064818,0.108626,0.055278,0.03149,0.025796,0.01652,0.018315,0.020332,0.01866,0.011712,0.010489,0.010543,0.017936,0.03655,0.060784,0.048286,0
0.041279,0.317954,0.127345,0.275879,0.404141,0.379536,0.382981,0.099414,0.089025,0.057033,0.05819,0.074059,0.074526,0.043779,0.03994,0.039526,0.035792,0.052839,0.050698,0.03769,0.025743,0.044307,0.024596,0.019346,0.011929,0.012679,0.026767,0.051469,0.049119,0.073204,0.101822,0.111059,0.107432,1
0.52662,0.144211,0.227036,0.308375,0.007263,0.383791,0.34761,0.03608,0.070811,0.063316,0.022322,0.09555,0.052515,0.021385,0.068495,0.027626,0.014735,0.047907,0.097739,0.129827,0.044154,0.027273,0.013529,0.016233,0.011779,0.017351,0.0268,0.012362,0.0098,0.010321,0.020298,0.038879,0.059324,0
0.646576,0.199131,0.011728,0.287429,0.473478,0.384418,0.443536,0.026016,0.04232,0.030267,0.032998,0.015238,0.020176,0.072801,0.0206,0.013467,0.034253,0.009355,0.007878,0.005811,0.016218,0.041931,0.08392,0.059562,0.027923,0.01289,0.008893,0.009112,0.005814,0.004989,0.00821,0.040624,0.01578,5
0.660124,0.200838,0.291371,0.386586,0.011293,0.47763,0.442503,0.007262,0.007952,0.021052,0.02269,0.007711,0.005003,0.058932,0.020361,0.004785,0.031717,0.006087,0.006995,0.002713,0.004869,0.015523,0.067344,0.068793,0.029967,0.007768,0.004755,0.006128,0.009294,0.004998,0.0075,0.026604,0.017011,5
0.341569,0.437044,0.006215,0.308337,0.408907,0.402114,0.41073,0.032585,0.023461,0.090229,0.024505,0.069646,0.012631,0.026105,0.107666,0.02843,0.009169,0.034179,0.013486,0.009982,0.006951,0.014223,0.024358,0.117263,0.169352,0.072847,0.026679,0.015581,0.011082,0.009605,0.014916,0.010184,0.022403,5
0.229141,0.294964,0.007567,0.21034,0.03338,0.277326,0.242284,0.054012,0.060738,0.055701,0.024408,0.095807,0.028057,0.03526,0.015206,0.012037,0.019044,0.0582,0.083337,0.042734,0.014513,0.012395,0.008386,0.008449,0.01424,0.007718,0.006565,0.008725,0.008053,0.015822,0.040967,0.065916,0.049358,0
0.514081,0.154913,0.30456,0.226722,0.37626,0.454374,0.349783,0.004027,0.012543,0.01396,0.002919,0.03428,0.013409,0.005318,0.038146,0.006559,0.002498,0.003687,0.034379,0.051572,0.011572,0.004941,0.004631,0.015536,0.003864,0.004709,0.005388,0.004577,0.004787,0.004377,0.004482,0.008386,0.060561,2
0.229518,0.296517,0.282354,0.210531,0.001502,0.421454,0.373542,0.011832,0.01338,0.038357,0.004232,0.119354,0.00901,0.064177,0.013313,0.003715,0.003798,0.062796,0.107022,0.039252,0.0067,0.004714,0.013049,0.003148,0.023319,0.004289,0.005255,0.004125,0.002453,0.006504,0.056847,0.155089,0.093101,2
0.247572,0.328795,0.017934,0.033679,0.221581,0.304096,0.265889,0.312016,0.372344,0.249286,0.183984,0.259675,0.261758,0.158973,0.158972,0.126997,0.077124,0.114513,0.18246,0.222349,0.146777,0.120736,0.065623,0.079774,0.071964,0.053963,0.049991,0.035857,0.035792,0.048004,0.066954,0.120975,0.156179,0
0.553671,0.167903,0.32947,0.244263,0.484531,0.650147,0.548866,0.007499,0.061321,0.02021,0.007389,0.005793,0.199735,0.007293,0.043766,0.027922,0.0064,0.002941,0.004093,0.072435,0.186732,0.053692,0.006229,0.005015,0.010984,0.013614,0.002822,0.044273,0.00774,0.004621,0.005139,0.00793,0.008103,2
0.040082,0.143254,0.149385,0.094431,0.135678,0.218001,0.145499,0.148259,0.146339,0.112063,0.081054,0.107908,0.07204,0.055526,0.050621,0.056218,0.035788,0.062521,0.082852,0.062609,0.047043,0.036063,0.029975,0.041665,0.036774,0.034352,0.029731,0.026378,0.022748,0.026567,0.04153,0.07126,0.056732,0
0.25101,0.332554,0.238324,0.31902,0.392901,0.552769,0.433919,0.008761,0.077644,0.064752,0.011262,0.040627,0.095037,0.012216,0.05415,0.017792,0.005578,0.008819,0.03676,0.140307,0.088658,0.039689,0.010406,0.012322,0.01664,0.005962,0.016645,0.030067,0.007398,0.015128,0.011999,0.01479,0.024459,0
0.207333,0.269359,0.192076,0.254054,0.313735,0.00172,0.277284,0.050888,0.050769,0.005236,0.063107,0.031522,0.040287,0.024556,0.002554,0.011203,0.08939,0.06195,0.027491,0.008767,0.015849,0.003924,0.022294,0.01096,0.008225,0.003392,0.002268,0.015354,0.057609,0.05766,0.024833,0.007987,0.007938,2
0.644559,0.200953,0.084471,0.011936,0.275311,0.374014,0.32752,0.075902,0.101567,0.091651,0.061872,0.033188,0.055496,0.181209,0.052781,0.041382,0.111652,0.032534,0.01339,0.015429,0.044451,0.162079,0.197204,0.135837,0.073995,0.026926,0.022004,0.029879,0.023245,0.009957,0.037634,0.048254,0.02202,5
0.005362,0.036915,0.127141,0.099934,0.038762,0.232647,0.187539,0.090192,0.057498,0.06011,0.053669,0.051045,0.055199,0.034205,0.034287,0.04683,0.033982,0.028272,0.024343,0.025104,0.019659,0.021812,0.008465,0.020762,0.033991,0.027843,0.052212,0.06161,0.043735,0.048519,0.039394,0.036935,0.026013,1
0.225515,0.291614,0.205226,0.275204,0.334867,0.40667,0.304402,0.035697,0.041475,0.073587,0.025211,0.232972,0.019797,0.089852,0.030352,0.007341,0.021653,0.249598,0.206179,0.069973,0.020681,0.032859,0.006266,0.027829,0.043166,0.010499,0.009132,0.006499,0.007743,0.052167,0.189536,0.183235,0.055841,4
0.379222,0.012486,0.231335,0.341419,0.087913,0.038744,0.29684,0.05799,0.044059,0.040221,0.060034,0.06634,0.072537,0.029713,0.035176,0.114214,0.045072,0.019421,0.024054,0.023413,0.031743,0.016783,0.015484,0.023178,0.045364,0.103625,0.11895,0.088867,0.059497,0.046913,0.026988,0.016892,0.02502,1
0.511143,0.153646,0.22659,0.302256,0.371494,0.450044,0.344867,0.007104,0.048009,0.069386,0.004685,0.107608,0.046811,0.011532,0.045101,0.017951,0.002727,0.008834,0.113914,0.119526,0.041965,0.013802,0.006484,0.013568,0.004391,0.016463,0.017581,0.007664,0.006225,0.004379,0.004452,0.020375,0.133527,2
0.544026,0.1647,0.242533,0.001442,0.392914,0.315115,0.362856,0.007717,0.033513,0.020601,0.003655,0.008491,0.045655,0.004773,0.038104,0.00736,0.002572,0.002998,0.007259,0.061308,0.041701,0.019881,0.003706,0.005397,0.00651,0.002951,0.006429,0.01282,0.003536,0.009393,0.005949,0.004549,0.007274,2
0.322067,0.22364,0.045332,0.138171,0.183308,0.227978,0.131012,0.046148,0.028452,0.062893,0.048162,0.056486,0.016565,0.075554,0.064928,0.069264,0.018645,0.014332,0.012601,0.012505,0.007371,0.03075,0.046124,0.055137,0.055628,0.052517,0.042166,0.018519,0.006165,0.007409,0.018169,0.027188,0.019852,2
0.473613,0.144894,0.28567,0.210595,0.006185,0.418179,0.368412,0.034622,0.047924,0.04815,0.017168,0.157075,0.031508,0.166011,0.022661,0.009197,0.013768,0.127479,0.147389,0.04739,0.025655,0.01627,0.032387,0.009533,0.041045,0.010383,0.011547,0.009874,0.007454,0.035847,0.184045,0.404406,0.215787,0
0.188533,0.244942,0.172586,0.231694,0.285603,0.346378,0.252297,0.13019,0.12886,0.015634,0.103474,0.020539,0.031668,0.004912,0.014232,0.18205,0.099944,0.044477,0.011789,0.009571,0.015339,0.03831,0.006965,0.005852,0.003487,0.016892,0.062879,0.064412,0.015754,0.005888,0.00486,0.015862,0.012897,4
0.232258,0.306568,0.215799,0.291789,0.430301,0.358176,0.330263,0.04572,0.105604,0.137703,0.031854,0.243717,0.073916,0.063732,0.036957,0.015424,0.027021,0.085466,0.252846,0.153398,0.066103,0.035133,0.02373,0.013978,0.032459,0.031767,0.011353,0.015165,0.009228,0.013337,0.040748,0.177209,0.183663,0
0.206359,0.257878,0.182688,0.243129,0.006667,0.027386,0.201726,0.095782,0.09549,0.03043,0.097186,0.054047,0.072972,0.039537,0.015585,0.076386,0.118415,0.07088,0.041642,0.02404,0.023557,0.043731,0.02896,0.013394,0.01314,0.011264,0.029982,0.094196,0.067901,0.035884,0.023641,0.025284,0.02112,4
0.174314,0.227037,0.165826,0.220399,0.017201,0.270951,0.220619,0.069537,0.065802,0.04506,0.046843,0.04547,0.028174,0.015736,0.043967,0.105101,0.043123,0.026439,0.019635,0.014712,0.018059,0.018823,0.008833,0.013498,0.030666,0.043645,0.038797,0.024413,0.012099,0.012714,0.01704,0.013699,0.016303,4
0.307748,0.391936,0.281614,0.006019,0.362088,0.460009,0.427364,0.038383,0.054841,0.096526,0.188399,0.027065,0.041855,0.333758,0.085025,0.021207,0.110969,0.028844,0.006103,0.008163,0.035492,0.250588,0.3429,0.262809,0.124571,0.021786,0.012206,0.037031,0.007738,0.009578,0.056761,0.068308,0.010037,5
0.242504,0.307494,0.219485,0.292197,0.35993,0.434193,0.33012,0.005333,0.043367,0.083984,0.003631,0.160437,0.04177,0.033098,0.015119,0.003547,0.003449,0.030281,0.183198,0.090805,0.037621,0.01779,0.01123,0.004218,0.015236,0.040251,0.003485,0.015715,0.004307,0.003327,0.007321,0.086567,0.154943,2
0.250479,0.329204,0.233426,0.313755,0.3871,0.464891,0.360718,0.004977,0.088822,0.077191,0.007367,0.051634,0.09389,0.008692,0.071389,0.026387,0.002404,0.007132,0.046616,0.173438,0.085264,0.048076,0.009524,0.006206,0.01039,0.003166,0.029239,0.01264,0.005025,0.005839,0.003029,0.004899,0.021264,2
0.456382,0.011722,0.071903,0.203813,0.264957,0.341471,0.297399,0.088168,0.082757,0.043452,0.04663,0.061792,0.046368,0.051066,0.024775,0.028283,0.045123,0.085356,0.056374,0.036075,0.028336,0.027617,0.01511,0.028026,0.022565,0.010604,0.011897,0.018607,0.023612,0.050233,0.081433,0.084665,0.052709,0
0.249839,0.327896,0.006275,0.23126,0.301946,0.460084,0.40991,0.021878,0.064418,0.058153,0.005608,0.039278,0.05757,0.007722,0.037604,0.016743,0.00279,0.00481,0.035486,0.09824,0.050429,0.016414,0.006567,0.008155,0.004542,0.005032,0.017025,0.006208,0.006001,0.004431,0.003981,0.009168,0.022162,2
0.28968,0.377145,0.269599,0.012196,0.350411,0.049124,0.319933,0.030396,0.051643,0.022395,0.065277,0.01227,0.046178,0.072508,0.009865,0.034552,0.011204,0.01125,0.004846,0.008625,0.042509,0.162723,0.066766,0.029479,0.010153,0.007918,0.008658,0.009248,0.00776,0.020546,0.014664,0.00833,0.010308,5
0.493913,0.145995,0.221373,0.296506,0.006848,0.367902,0.330619,0.026353,0.066651,0.09751,0.017522,0.249866,0.054401,0.076917,0.025517,0.013611,0.0083,0.048461,0.273,0.112223,0.046626,0.030012,0.016098,0.01593,0.015175,0.043938,0.010834,0.015735,0.006257,0.008138,0.02833,0.155532,0.324772,2
